point_x,point_y,point_z,reachable,error_mm
0.24285714285714285,-0.17142857142857143,0.05,0,242.6324489770086
0.24285714285714285,-0.17142857142857143,0.14285714285714285,0,151.83363042658098
0.24285714285714285,-0.17142857142857143,0.2357142857142857,0,59.75539666051323
0.24285714285714285,-0.05714285714285716,0.05,0,260.2060880652024
0.24285714285714285,-0.05714285714285716,0.14285714285714285,0,167.94531031938547
0.24285714285714285,-0.05714285714285716,0.2357142857142857,0,113.90953012797418
0.24285714285714285,-0.05714285714285716,0.5142857142857142,0,93.6794201174207
0.24285714285714285,-0.05714285714285716,0.6071428571428571,0,415.5486184966627
0.24285714285714285,0.05714285714285716,0.05,0,248.71734534324224
0.24285714285714285,0.05714285714285716,0.14285714285714285,0,170.6660584871709
0.24285714285714285,0.05714285714285716,0.2357142857142857,0,114.88778525662568
0.24285714285714285,0.05714285714285716,0.5142857142857142,0,25.957022632584263
0.24285714285714285,0.05714285714285716,0.6071428571428571,0,400.7295268919629
0.24285714285714285,0.17142857142857149,0.05,0,253.47481658540332
0.24285714285714285,0.17142857142857149,0.14285714285714285,0,172.2196344407634
0.24285714285714285,0.17142857142857149,0.2357142857142857,0,100.5494624482594
0.24285714285714285,0.17142857142857149,0.4214285714285714,0,21.799475208124573
0.24285714285714285,0.17142857142857149,0.5142857142857142,0,998.5106866828958
0.24285714285714285,0.17142857142857149,0.6071428571428571,0,428.643369956503
0.24285714285714285,0.2857142857142857,0.05,0,428.80242766623405
0.24285714285714285,0.2857142857142857,0.14285714285714285,0,215.2197435453985
0.24285714285714285,0.2857142857142857,0.2357142857142857,0,153.80461232877346
0.24285714285714285,0.2857142857142857,0.3285714285714285,0,214.32648384620455
0.24285714285714285,0.2857142857142857,0.4214285714285714,0,682.9385114249668
0.24285714285714285,0.2857142857142857,0.5142857142857142,0,535.3515142469063
0.24285714285714285,0.2857142857142857,0.6071428571428571,0,114.3895883029709
0.24285714285714285,0.4,0.05,0,461.4253760005561
0.24285714285714285,0.4,0.14285714285714285,0,338.8055275415299
0.24285714285714285,0.4,0.2357142857142857,0,1101.8041027843049
0.24285714285714285,0.4,0.3285714285714285,0,390.6961440500194
0.24285714285714285,0.4,0.4214285714285714,0,213.1802629712176
0.24285714285714285,0.4,0.5142857142857142,0,313.636366996602
0.3142857142857143,-0.4,0.05,0,232.9835743930876
0.3142857142857143,-0.4,0.14285714285714285,0,158.80277523122348
0.3142857142857143,-0.4,0.2357142857142857,0,296.3672320138797
0.3142857142857143,-0.4,0.3285714285714285,0,177.23241332827408
0.3142857142857143,-0.4,0.4214285714285714,0,301.178209203803
0.3142857142857143,-0.4,0.5142857142857142,0,192.94369774762856
0.3142857142857143,-0.2857142857142857,0.05,0,1265.833802452908
0.3142857142857143,-0.2857142857142857,0.14285714285714285,0,1120.428133815277
0.3142857142857143,-0.2857142857142857,0.2357142857142857,0,1281.146372589039
0.3142857142857143,-0.2857142857142857,0.3285714285714285,0,1271.9065873051002
0.3142857142857143,-0.2857142857142857,0.4214285714285714,0,531.664466766965
0.3142857142857143,-0.2857142857142857,0.5142857142857142,0,436.54137583620053
0.3142857142857143,-0.17142857142857143,0.05,0,293.1875846150746
0.3142857142857143,-0.17142857142857143,0.14285714285714285,0,190.72590271636753
0.3142857142857143,-0.17142857142857143,0.2357142857142857,0,94.86133395935674
0.3142857142857143,-0.17142857142857143,0.3285714285714285,0,62.11903017625426
0.3142857142857143,-0.17142857142857143,0.4214285714285714,0,87.37325436312726
0.3142857142857143,-0.17142857142857143,0.5142857142857142,0,226.4134007333198
0.3142857142857143,-0.17142857142857143,0.6071428571428571,0,53.07725133495101
0.3142857142857143,-0.05714285714285716,0.05,0,280.5217378524126
0.3142857142857143,-0.05714285714285716,0.14285714285714285,0,236.24700924339706
0.3142857142857143,-0.05714285714285716,0.2357142857142857,0,114.3050623379589
0.3142857142857143,-0.05714285714285716,0.4214285714285714,0,65.47808089994574
0.3142857142857143,-0.05714285714285716,0.5142857142857142,0,319.15381908220576
